Item,Condition,Subject,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Region,ReactionTime,Accuracy,PlausibilityRating,Verb,Target,Distractor,Last_Mentioned,Cloze,Cloze_distractor,Cloze_C_alternative,Plaus_target,Plaus_distractor,Surprisal_target,Surprisal_distractor,precritRT
33,B,1,1691102121,29,1,4,Aufsichtsperson,1691100391435,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,288,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3622,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,271
33,B,1,1691102121,29,1,5,die,1691100391435,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,271,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3622,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,271
33,B,1,1691102121,29,1,6,Besucherin,1691100391435,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,256,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3622,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,271
33,B,1,1691102121,29,1,7,und,1691100391435,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,272,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3622,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,271
33,B,1,1691102121,29,1,8,währenddessen,1691100391435,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,275,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3622,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,271
33,B,6,1691141037,29,1,4,Aufsichtsperson,1691138499297,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,255,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2541,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,272
33,B,6,1691141037,29,1,5,die,1691138499297,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,272,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2541,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,272
33,B,6,1691141037,29,1,6,Besucherin,1691138499297,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,256,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2541,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,272
33,B,6,1691141037,29,1,7,und,1691138499297,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,224,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2541,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,272
33,B,6,1691141037,29,1,8,währenddessen,1691138499297,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,321,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2541,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,272
33,B,11,1691104745,29,1,4,Aufsichtsperson,1691102445554,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,313,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2626,1,6,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,313
33,B,11,1691104745,29,1,5,die,1691102445554,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,313,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2626,1,6,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,313
33,B,11,1691104745,29,1,6,Besucherin,1691102445554,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,250,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2626,1,6,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,313
33,B,11,1691104745,29,1,7,und,1691102445554,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,787,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2626,1,6,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,313
33,B,11,1691104745,29,1,8,währenddessen,1691102445554,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,438,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2626,1,6,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,313
33,B,16,1691162281,29,1,4,Aufsichtsperson,1691158803167,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,563,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,4781,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,390
33,B,16,1691162281,29,1,5,die,1691158803167,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,390,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,4781,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,390
33,B,16,1691162281,29,1,6,Besucherin,1691158803167,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,399,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,4781,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,390
33,B,16,1691162281,29,1,7,und,1691158803167,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,477,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,4781,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,390
33,B,16,1691162281,29,1,8,währenddessen,1691158803167,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,614,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,4781,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,390
33,B,21,1691100870,29,1,4,Aufsichtsperson,1691098223536,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,426,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3252,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,437
33,B,21,1691100870,29,1,5,die,1691098223536,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,437,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3252,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,437
33,B,21,1691100870,29,1,6,Besucherin,1691098223536,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,520,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3252,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,437
33,B,21,1691100870,29,1,7,und,1691098223536,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,460,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3252,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,437
33,B,21,1691100870,29,1,8,währenddessen,1691098223536,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,536,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3252,1,5,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,437
33,B,27,1691108664,29,1,8,währenddessen,1691105477748,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,677,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3063,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,397
33,B,27,1691108664,29,1,7,und,1691105477748,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,416,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3063,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,397
33,B,27,1691108664,29,1,6,Besucherin,1691105477748,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,446,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3063,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,397
33,B,27,1691108664,29,1,5,die,1691105477748,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,397,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3063,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,397
33,B,27,1691108664,29,1,4,Aufsichtsperson,1691105477748,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,526,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3063,1,4,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,397
33,B,29,1691102879,29,1,4,Aufsichtsperson,1691100306109,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,406,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2794,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,350
33,B,29,1691102879,29,1,5,die,1691100306109,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,350,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2794,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,350
33,B,29,1691102879,29,1,6,Besucherin,1691100306109,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,372,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2794,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,350
33,B,29,1691102879,29,1,7,und,1691100306109,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,335,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2794,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,350
33,B,29,1691102879,29,1,8,währenddessen,1691100306109,152,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,386,Daraufhin grüßte die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2794,1,3,grüßte,Besucherin,Eintrittskarte,target,,,,4.2,1.8,0.7668297482,10.66804421,350
33,C,2,1691308890,105,3,8,währenddessen,1691308608213,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,191,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3288,1,5,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,181
33,C,2,1691308890,105,3,7,und,1691308608213,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,200,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3288,1,5,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,181
33,C,2,1691308890,105,3,6,Besucherin,1691308608213,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,175,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3288,1,5,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,181
33,C,2,1691308890,105,3,5,die,1691308608213,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,181,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3288,1,5,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,181
33,C,2,1691308890,105,3,4,Aufsichtsperson,1691308608213,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,153,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3288,1,5,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,181
33,C,4,1691341293,105,3,4,Aufsichtsperson,1691340856717,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,363,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2769,1,4,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,311
33,C,4,1691341293,105,3,5,die,1691340856717,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,311,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2769,1,4,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,311
33,C,4,1691341293,105,3,6,Besucherin,1691340856717,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,290,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2769,1,4,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,311
33,C,4,1691341293,105,3,7,und,1691340856717,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,302,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2769,1,4,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,311
33,C,4,1691341293,105,3,8,währenddessen,1691340856717,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,291,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2769,1,4,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,311
33,C,7,1691312060,105,3,4,Aufsichtsperson,1691311697272,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,364,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2137,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,404
33,C,7,1691312060,105,3,5,die,1691311697272,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,404,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2137,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,404
33,C,7,1691312060,105,3,6,Besucherin,1691311697272,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,363,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2137,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,404
33,C,7,1691312060,105,3,7,und,1691311697272,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,316,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2137,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,404
33,C,7,1691312060,105,3,8,währenddessen,1691311697272,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,359,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2137,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,404
33,C,8,1690917666,29,1,4,Aufsichtsperson,1690915314833,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,183,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3365,1,6,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,188
33,C,8,1690917666,29,1,5,die,1690915314833,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,188,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3365,1,6,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,188
33,C,8,1690917666,29,1,6,Besucherin,1690915314833,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,183,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3365,1,6,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,188
33,C,8,1690917666,29,1,7,und,1690915314833,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,177,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3365,1,6,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,188
33,C,8,1690917666,29,1,8,währenddessen,1690915314833,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,172,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3365,1,6,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,188
33,C,9,1690918309,29,1,4,Aufsichtsperson,1690916219819,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,348,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3305,1,3,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,377
33,C,9,1690918309,29,1,5,die,1690916219819,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,377,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3305,1,3,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,377
33,C,9,1690918309,29,1,6,Besucherin,1690916219819,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,1017,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3305,1,3,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,377
33,C,9,1690918309,29,1,7,und,1690916219819,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,392,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3305,1,3,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,377
33,C,9,1690918309,29,1,8,währenddessen,1690916219819,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,419,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3305,1,3,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,377
33,C,10,1690926042,29,1,4,Aufsichtsperson,1690923462412,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,540,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2597,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,295
33,C,10,1690926042,29,1,5,die,1690923462412,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,295,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2597,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,295
33,C,10,1690926042,29,1,6,Besucherin,1690923462412,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,330,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2597,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,295
33,C,10,1690926042,29,1,7,und,1690923462412,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,317,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2597,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,295
33,C,10,1690926042,29,1,8,währenddessen,1690923462412,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,293,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2597,1,2,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,295
33,C,14,1690917307,29,1,4,Aufsichtsperson,1690914140946,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,354,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,3671,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,351
33,C,14,1690917307,29,1,5,die,1690914140946,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,351,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,3671,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,351
33,C,14,1690917307,29,1,6,Besucherin,1690914140946,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,342,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,3671,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,351
33,C,14,1690917307,29,1,7,und,1690914140946,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,584,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,3671,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,351
33,C,14,1690917307,29,1,8,währenddessen,1690914140946,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,452,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,3671,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,351
33,C,17,1690920177,29,1,4,Aufsichtsperson,1690918384291,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,372,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical_2,2605,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,329
33,C,17,1690920177,29,1,5,die,1690918384291,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,329,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Pre-critical,2605,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,329
33,C,17,1690920177,29,1,6,Besucherin,1690918384291,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,320,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Critical,2605,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,329
33,C,17,1690920177,29,1,7,und,1690918384291,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,477,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,2605,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,329
33,C,17,1690920177,29,1,8,währenddessen,1690918384291,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,411,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,2605,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,329
33,C,18,1691327064,105,3,8,währenddessen,1691326788823,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,221,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Post-spillover,1973,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,339
33,C,18,1691327064,105,3,7,und,1691326788823,153,6,K,War die Besucherin auf der Suche nach einem bestimmten Raum?,paragraph,260,Daraufhin erfand die Aufsichtsperson die Besucherin und währenddessen erklärte sie ihr den Weg.,Spillover,1973,1,1,erfand,Besucherin,Eintrittskarte,target,0,0,0.2666666667,1.6,1.4,11.31706037,7.981710419,339
